COUNTY_ID	TOWN_ID	V_ID	H_CNT	P_CNT	M_CNT	F_CNT	INFO_TIME
10005	10005050	10005050-001	793	2662	1421	1241	106Y12M
10005	10005050	10005050-002	677	2040	1077	963	106Y12M
10005	10005050	10005050-004	1317	4493	2319	2174	106Y12M
10005	10005050	10005050-024	329	1064	566	498	106Y12M
10005	10005050	10005050-005	1799	5216	2707	2509	106Y12M
10005	10005050	10005050-008	1413	4061	1952	2109	106Y12M
10005	10005050	10005050-025	781	2585	1357	1228	106Y12M
10005	10005050	10005050-017	2771	7450	3635	3815	106Y12M
10005	10005050	10005050-019	515	1589	847	742	106Y12M
10005	10005120	10005120-003	285	857	435	422	106Y12M
10005	10005120	10005120-005	325	1006	548	458	106Y12M
10005	10005120	10005120-007	426	1138	628	510	106Y12M
10005	10005120	10005120-006	189	413	228	185	106Y12M
10005	10005120	10005120-002	681	2151	1137	1014	106Y12M
10005	10005120	10005120-004	609	2009	1082	927	106Y12M
10005	10005120	10005120-008	151	355	202	153	106Y12M
10005	10005120	10005120-001	976	2911	1503	1408	106Y12M
68000	68000080	68000080-036	931	2737	1301	1436	106Y12M
68000	68000080	68000080-026	1635	5048	2505	2543	106Y12M
68000	68000080	68000080-030	1857	5063	2450	2613	106Y12M
68000	68000080	68000080-018	638	1801	877	924	106Y12M
68000	68000080	68000080-015	1274	4063	2047	2016	106Y12M
68000	68000080	68000080-019	1294	3975	2001	1974	106Y12M
68000	68000080	68000080-034	550	1793	910	883	106Y12M
68000	68000080	68000080-042	1669	4653	2343	2310	106Y12M
68000	68000080	68000080-017	3279	8481	4137	4344	106Y12M
68000	68000080	68000080-021	845	2338	1162	1176	106Y12M
68000	68000080	68000080-029	1150	3390	1667	1723	106Y12M
68000	68000080	68000080-033	1488	4314	2146	2168	106Y12M
68000	68000080	68000080-024	1276	4261	2453	1808	106Y12M
68000	68000080	68000080-023	1763	4870	2380	2490	106Y12M
68000	68000080	68000080-031	1121	3673	1882	1791	106Y12M
68000	68000080	68000080-027	1985	4599	2206	2393	106Y12M
68000	68000080	68000080-032	775	2372	1227	1145	106Y12M
68000	68000080	68000080-025	1024	2992	1533	1459	106Y12M
68000	68000080	68000080-048	1004	3136	1629	1507	106Y12M
68000	68000080	68000080-014	1624	4556	2333	2223	106Y12M
68000	68000080	68000080-041	1065	3099	1529	1570	106Y12M
68000	68000080	68000080-020	1625	4559	2242	2317	106Y12M
68000	68000080	68000080-037	830	2349	1161	1188	106Y12M
68000	68000080	68000080-043	1693	4674	2247	2427	106Y12M
68000	68000080	68000080-022	2318	6339	3078	3261	106Y12M
68000	68000080	68000080-035	629	1712	863	849	106Y12M
68000	68000080	68000080-016	1474	4526	2251	2275	106Y12M
68000	68000080	68000080-047	1080	3438	1737	1701	106Y12M
68000	68000080	68000080-013	1198	3806	1969	1837	106Y12M
68000	68000080	68000080-009	1335	4046	2101	1945	106Y12M
68000	68000080	68000080-038	2199	5389	2620	2769	106Y12M
68000	68000080	68000080-011	988	3107	1569	1538	106Y12M
68000	68000080	68000080-012	1608	4576	2282	2294	106Y12M
68000	68000080	68000080-039	1361	3761	1872	1889	106Y12M
68000	68000080	68000080-046	2061	5309	2588	2721	106Y12M
68000	68000080	68000080-028	1726	5051	2530	2521	106Y12M
68000	68000080	68000080-006	1360	3911	2010	1901	106Y12M
68000	68000080	68000080-004	1293	3882	1917	1965	106Y12M
68000	68000080	68000080-005	1524	4280	2100	2180	106Y12M
68000	68000080	68000080-040	1036	3133	1582	1551	106Y12M
68000	68000080	68000080-003	1687	4093	2031	2062	106Y12M
68000	68000080	68000080-002	3843	9411	4707	4704	106Y12M
68000	68000080	68000080-008	1834	5256	2615	2641	106Y12M
68000	68000080	68000080-044	1042	3127	1612	1515	106Y12M
68000	68000080	68000080-007	1238	3897	2006	1891	106Y12M
68000	68000080	68000080-010	828	2490	1327	1163	106Y12M
68000	68000080	68000080-001	3544	8093	4169	3924	106Y12M
68000	68000080	68000080-045	880	2645	1310	1335	106Y12M
68000	68000060	68000060-011	3219	8438	4214	4224	106Y12M
68000	68000060	68000060-010	1154	3591	1822	1769	106Y12M
68000	68000060	68000060-008	753	1920	981	939	106Y12M
68000	68000060	68000060-001	2752	7594	3831	3763	106Y12M
68000	68000060	68000060-006	1948	5849	3078	2771	106Y12M
68000	68000060	68000060-017	930	2582	1360	1222	106Y12M
68000	68000060	68000060-018	1144	3172	1632	1540	106Y12M
68000	68000060	68000060-002	2799	7963	4031	3932	106Y12M
68000	68000060	68000060-016	1088	3080	1606	1474	106Y12M
68000	68000060	68000060-012	1458	3809	1934	1875	106Y12M
68000	68000060	68000060-014	1294	3184	1725	1459	106Y12M
68000	68000060	68000060-004	608	1869	988	881	106Y12M
68000	68000060	68000060-019	2603	6376	3217	3159	106Y12M
68000	68000060	68000060-015	1032	2968	1515	1453	106Y12M
68000	68000060	68000060-007	2576	7204	3733	3471	106Y12M
68000	68000060	68000060-013	829	2204	1170	1034	106Y12M
68000	68000060	68000060-003	1896	5547	2868	2679	106Y12M
68000	68000060	68000060-005	4905	11931	5933	5998	106Y12M
68000	68000030	68000030-003	2125	5762	2948	2814	106Y12M
68000	68000030	68000030-004	2300	6728	3309	3419	106Y12M
68000	68000030	68000030-024	1159	3411	1670	1741	106Y12M
68000	68000030	68000030-014	612	1754	975	779	106Y12M
68000	68000030	68000030-026	1713	4742	2372	2370	106Y12M
68000	68000030	68000030-027	1917	6083	3032	3051	106Y12M
68000	68000030	68000030-019	1232	3712	1846	1866	106Y12M
68000	68000030	68000030-017	2869	8484	4300	4184	106Y12M
68000	68000030	68000030-018	2002	6266	3176	3090	106Y12M
68000	68000030	68000030-015	1354	3436	1613	1823	106Y12M
68000	68000030	68000030-005	455	1450	771	679	106Y12M
68000	68000030	68000030-006	457	1085	592	493	106Y12M
68000	68000030	68000030-025	1790	5614	2828	2786	106Y12M
68000	68000030	68000030-023	1013	2911	1430	1481	106Y12M
68000	68000030	68000030-021	1908	5950	3191	2759	106Y12M
68000	68000030	68000030-007	1239	3489	1872	1617	106Y12M
68000	68000030	68000030-020	597	1887	941	946	106Y12M
68000	68000030	68000030-011	516	1511	792	719	106Y12M
68000	68000030	68000030-009	391	1037	588	449	106Y12M
68000	68000030	68000030-010	384	921	515	406	106Y12M
68000	68000030	68000030-022	1466	4508	2326	2182	106Y12M
68000	68000030	68000030-013	951	3121	1671	1450	106Y12M
68000	68000030	68000030-012	711	2050	1088	962	106Y12M
68000	68000030	68000030-016	1230	3034	1451	1583	106Y12M
68000	68000030	68000030-002	370	1119	598	521	106Y12M
68000	68000030	68000030-008	963	2612	1373	1239	106Y12M
68000	68000030	68000030-001	653	1774	888	886	106Y12M
68000	68000020	68000020-048	1169	3809	1975	1834	106Y12M
68000	68000020	68000020-049	1454	4410	2353	2057	106Y12M
68000	68000020	68000020-068	2168	5669	2772	2897	106Y12M
68000	68000020	68000020-015	1652	4137	2040	2097	106Y12M
68000	68000020	68000020-019	2159	5928	2948	2980	106Y12M
68000	68000020	68000020-040	482	1237	615	622	106Y12M
68000	68000020	68000020-026	1584	4452	2186	2266	106Y12M
68000	68000020	68000020-010	1752	4758	2307	2451	106Y12M
68000	68000020	68000020-050	421	1146	577	569	106Y12M
68000	68000020	68000020-081	1480	3837	1816	2021	106Y12M
68000	68000020	68000020-028	315	877	456	421	106Y12M
68000	68000020	68000020-064	1530	4259	2109	2150	106Y12M
68000	68000020	68000020-044	2615	7433	3727	3706	106Y12M
68000	68000020	68000020-075	1655	4503	2239	2264	106Y12M
68000	68000020	68000020-012	2445	6719	3245	3474	106Y12M
68000	68000020	68000020-030	1207	3418	1719	1699	106Y12M
68000	68000020	68000020-013	1190	3425	1779	1646	106Y12M
68000	68000020	68000020-070	1776	4549	2255	2294	106Y12M
68000	68000020	68000020-072	2057	5525	2657	2868	106Y12M
68000	68000020	68000020-003	1451	3721	1835	1886	106Y12M
68000	68000020	68000020-027	2355	8213	4176	4037	106Y12M
68000	68000020	68000020-051	1801	5421	2794	2627	106Y12M
68000	68000020	68000020-005	896	2558	1298	1260	106Y12M
68000	68000020	68000020-034	3308	10925	5284	5641	106Y12M
68000	68000020	68000020-047	2045	6148	3148	3000	106Y12M
68000	68000020	68000020-031	1471	4107	2118	1989	106Y12M
68000	68000020	68000020-066	1841	5327	2628	2699	106Y12M
68000	68000020	68000020-055	2533	6590	3199	3391	106Y12M
68000	68000020	68000020-074	2356	6487	3270	3217	106Y12M
68000	68000020	68000020-004	440	1088	542	546	106Y12M
68000	68000020	68000020-038	850	2036	1020	1016	106Y12M
68000	68000020	68000020-007	2501	6519	3170	3349	106Y12M
68000	68000020	68000020-006	1584	5269	2620	2649	106Y12M
68000	68000020	68000020-008	2492	5998	2901	3097	106Y12M
68000	68000020	68000020-078	1631	4025	1917	2108	106Y12M
68000	68000020	68000020-083	2632	6506	3107	3399	106Y12M
68000	68000020	68000020-009	1539	4187	2006	2181	106Y12M
68000	68000020	68000020-063	1659	4332	2112	2220	106Y12M
68000	68000020	68000020-059	938	3252	1591	1661	106Y12M
68000	68000020	68000020-073	2668	7084	3411	3673	106Y12M
68000	68000020	68000020-057	2042	5797	2830	2967	106Y12M
68000	68000020	68000020-018	1758	4266	2070	2196	106Y12M
68000	68000020	68000020-036	3294	8818	4353	4465	106Y12M
68000	68000020	68000020-062	2054	5896	2912	2984	106Y12M
68000	68000020	68000020-021	1613	3974	1916	2058	106Y12M
68000	68000020	68000020-084	1743	4774	2321	2453	106Y12M
68000	68000020	68000020-046	1450	3762	1977	1785	106Y12M
68000	68000020	68000020-085	2099	4850	2204	2646	106Y12M
68000	68000020	68000020-032	1758	3880	1924	1956	106Y12M
68000	68000020	68000020-037	1943	5607	2683	2924	106Y12M
68000	68000020	68000020-042	2128	5735	2823	2912	106Y12M
68000	68000020	68000020-022	2376	5190	2645	2545	106Y12M
68000	68000020	68000020-052	1874	5389	2660	2729	106Y12M
68000	68000020	68000020-079	2011	5821	2770	3051	106Y12M
68000	68000020	68000020-077	1549	4038	1943	2095	106Y12M
68000	68000020	68000020-056	2337	6673	3240	3433	106Y12M
68000	68000020	68000020-033	4269	11944	5789	6155	106Y12M
68000	68000020	68000020-016	2208	5490	2717	2773	106Y12M
68000	68000020	68000020-060	1672	4412	2160	2252	106Y12M
68000	68000020	68000020-061	1619	4543	2219	2324	106Y12M
68000	68000020	68000020-017	3382	6463	3497	2966	106Y12M
68000	68000020	68000020-053	1011	3239	1607	1632	106Y12M
68000	68000020	68000020-071	1537	4095	2027	2068	106Y12M
68000	68000020	68000020-076	1485	4238	2054	2184	106Y12M
68000	68000020	68000020-024	1679	4485	2194	2291	106Y12M
68000	68000020	68000020-014	967	2260	1084	1176	106Y12M
68000	68000020	68000020-025	1666	4616	2244	2372	106Y12M
68000	68000020	68000020-043	2884	7581	3739	3842	106Y12M
68000	68000020	68000020-058	1196	3333	1654	1679	106Y12M
68000	68000020	68000020-069	1203	3105	1517	1588	106Y12M
68000	68000020	68000020-023	1219	3054	1514	1540	106Y12M
68000	68000020	68000020-020	1593	4033	1974	2059	106Y12M
68000	68000020	68000020-080	1006	2969	1507	1462	106Y12M
68000	68000020	68000020-054	1181	3471	1750	1721	106Y12M
68000	68000020	68000020-041	1686	3552	1636	1916	106Y12M
68000	68000020	68000020-035	870	2338	1133	1205	106Y12M
68000	68000020	68000020-001	1311	3587	1714	1873	106Y12M
68000	68000020	68000020-067	883	2602	1264	1338	106Y12M
68000	68000020	68000020-029	1842	5644	2835	2809	106Y12M
68000	68000020	68000020-002	2222	6381	3168	3213	106Y12M
68000	68000020	68000020-039	2108	5950	2878	3072	106Y12M
68000	68000020	68000020-082	2294	5701	2703	2998	106Y12M
68000	68000020	68000020-065	1788	4853	2431	2422	106Y12M
68000	68000020	68000020-011	1921	5108	2529	2579	106Y12M
68000	68000020	68000020-045	651	1815	950	865	106Y12M
68000	68000100	68000100-015	910	2764	1389	1375	106Y12M
68000	68000100	68000100-022	749	2042	995	1047	106Y12M
68000	68000100	68000100-040	680	1923	949	974	106Y12M
68000	68000100	68000100-036	1452	4592	2313	2279	106Y12M
68000	68000100	68000100-041	1570	4567	2214	2353	106Y12M
68000	68000100	68000100-011	1562	4873	2467	2406	106Y12M
68000	68000100	68000100-009	1013	2922	1462	1460	106Y12M
68000	68000100	68000100-010	1478	4948	2466	2482	106Y12M
68000	68000100	68000100-045	1974	5783	2940	2843	106Y12M
68000	68000100	68000100-046	2713	8090	4064	4026	106Y12M
68000	68000100	68000100-043	2521	6828	3253	3575	106Y12M
68000	68000100	68000100-012	1685	5279	2708	2571	106Y12M
68000	68000100	68000100-006	1497	4604	2288	2316	106Y12M
68000	68000100	68000100-021	576	1260	609	651	106Y12M
68000	68000100	68000100-025	1146	3341	1621	1720	106Y12M
68000	68000100	68000100-018	1374	4017	1992	2025	106Y12M
68000	68000100	68000100-024	2097	6501	3401	3100	106Y12M
68000	68000100	68000100-033	2624	7395	3649	3746	106Y12M
68000	68000100	68000100-039	1223	3420	1624	1796	106Y12M
68000	68000100	68000100-013	2310	7033	3541	3492	106Y12M
68000	68000100	68000100-023	1542	5053	2592	2461	106Y12M
68000	68000100	68000100-002	1654	5161	2621	2540	106Y12M
68000	68000100	68000100-014	1899	5346	2623	2723	106Y12M
68000	68000100	68000100-003	2318	6803	3217	3586	106Y12M
68000	68000100	68000100-042	2046	6383	3100	3283	106Y12M
68000	68000100	68000100-016	2108	6457	3165	3292	106Y12M
68000	68000100	68000100-030	1792	5436	2766	2670	106Y12M
68000	68000100	68000100-029	729	2140	1080	1060	106Y12M
68000	68000100	68000100-038	1774	5271	2629	2642	106Y12M
68000	68000100	68000100-020	901	2527	1268	1259	106Y12M
68000	68000100	68000100-026	1667	5013	2500	2513	106Y12M
68000	68000100	68000100-044	1728	4297	2104	2193	106Y12M
68000	68000100	68000100-008	3432	7638	3942	3696	106Y12M
68000	68000100	68000100-035	1184	3699	1874	1825	106Y12M
68000	68000100	68000100-007	1535	4400	2225	2175	106Y12M
68000	68000100	68000100-037	2012	5970	2919	3051	106Y12M
68000	68000100	68000100-005	2289	6243	3021	3222	106Y12M
68000	68000100	68000100-028	2719	8040	3980	4060	106Y12M
68000	68000100	68000100-032	1286	3913	2001	1912	106Y12M
68000	68000100	68000100-034	1753	5176	2530	2646	106Y12M
68000	68000100	68000100-031	1567	4503	2204	2299	106Y12M
68000	68000100	68000100-004	2447	6658	3152	3506	106Y12M
68000	68000100	68000100-017	1228	3378	1638	1740	106Y12M
68000	68000100	68000100-019	1071	3177	1531	1646	106Y12M
68000	68000100	68000100-027	1216	3550	1879	1671	106Y12M
68000	68000100	68000100-001	1926	5805	2966	2839	106Y12M
68000	68000010	68000010-076	1583	4201	2075	2126	106Y12M
68000	68000010	68000010-045	1923	5153	2486	2667	106Y12M
68000	68000010	68000010-057	2925	7276	3483	3793	106Y12M
68000	68000010	68000010-004	4668	13298	6522	6776	106Y12M
68000	68000010	68000010-046	4885	12554	6115	6439	106Y12M
68000	68000010	68000010-043	2151	6131	2957	3174	106Y12M
68000	68000010	68000010-023	2972	8073	3881	4192	106Y12M
68000	68000010	68000010-064	2186	5488	2669	2819	106Y12M
68000	68000010	68000010-030	2332	5951	2903	3048	106Y12M
68000	68000010	68000010-029	1833	5233	2601	2632	106Y12M
68000	68000010	68000010-020	644	1565	791	774	106Y12M
68000	68000010	68000010-062	2674	6964	3371	3593	106Y12M
68000	68000010	68000010-065	2020	5650	2702	2948	106Y12M
68000	68000010	68000010-017	787	2586	1332	1254	106Y12M
68000	68000010	68000010-066	1832	5071	2402	2669	106Y12M
68000	68000010	68000010-070	2679	6658	3085	3573	106Y12M
68000	68000010	68000010-054	1774	4629	2202	2427	106Y12M
68000	68000010	68000010-049	3093	7567	3562	4005	106Y12M
68000	68000010	68000010-055	2734	8061	3993	4068	106Y12M
68000	68000010	68000010-040	2227	6601	3238	3363	106Y12M
68000	68000010	68000010-052	1113	3019	1531	1488	106Y12M
68000	68000010	68000010-001	410	816	367	449	106Y12M
68000	68000010	68000010-021	389	1033	522	511	106Y12M
68000	68000010	68000010-002	603	1585	756	829	106Y12M
68000	68000010	68000010-031	810	1959	958	1001	106Y12M
68000	68000010	68000010-069	2083	5603	2684	2919	106Y12M
68000	68000010	68000010-008	716	1708	833	875	106Y12M
68000	68000010	68000010-011	2044	5572	2759	2813	106Y12M
68000	68000010	68000010-009	804	1979	982	997	106Y12M
68000	68000010	68000010-028	2096	5891	2892	2999	106Y12M
68000	68000010	68000010-034	2168	6148	2951	3197	106Y12M
68000	68000010	68000010-050	3849	9941	4800	5141	106Y12M
68000	68000010	68000010-072	2911	7865	3783	4082	106Y12M
68000	68000010	68000010-037	1734	4670	2245	2425	106Y12M
68000	68000010	68000010-061	3445	8792	4216	4576	106Y12M
68000	68000010	68000010-019	818	1905	922	983	106Y12M
68000	68000010	68000010-018	1182	3698	1918	1780	106Y12M
68000	68000010	68000010-025	675	1767	843	924	106Y12M
68000	68000010	68000010-010	2271	5895	2921	2974	106Y12M
68000	68000010	68000010-005	3737	10055	4763	5292	106Y12M
68000	68000010	68000010-073	1437	3925	1889	2036	106Y12M
68000	68000010	68000010-014	973	2166	1100	1066	106Y12M
68000	68000010	68000010-013	1454	3382	1619	1763	106Y12M
68000	68000010	68000010-012	2043	5587	2695	2892	106Y12M
68000	68000010	68000010-003	891	1795	865	930	106Y12M
68000	68000010	68000010-016	1526	4441	2195	2246	106Y12M
68000	68000010	68000010-007	516	1192	606	586	106Y12M
68000	68000010	68000010-063	2175	5815	2811	3004	106Y12M
68000	68000010	68000010-038	1830	5282	2614	2668	106Y12M
68000	68000010	68000010-048	3164	8635	4211	4424	106Y12M
68000	68000010	68000010-026	2614	7151	3479	3672	106Y12M
68000	68000010	68000010-067	2227	5940	2810	3130	106Y12M
68000	68000010	68000010-027	637	1659	808	851	106Y12M
68000	68000010	68000010-042	2314	5977	2949	3028	106Y12M
68000	68000010	68000010-047	2828	7400	3694	3706	106Y12M
68000	68000010	68000010-053	1653	4502	2227	2275	106Y12M
68000	68000010	68000010-051	4071	10218	4905	5313	106Y12M
68000	68000010	68000010-039	958	2378	1172	1206	106Y12M
68000	68000010	68000010-032	2644	7456	3525	3931	106Y12M
68000	68000010	68000010-024	2698	7610	3648	3962	106Y12M
68000	68000010	68000010-022	4202	11151	5377	5774	106Y12M
68000	68000010	68000010-006	4285	10957	5300	5657	106Y12M
68000	68000010	68000010-075	2698	7232	3458	3774	106Y12M
68000	68000010	68000010-015	448	1141	570	571	106Y12M
68000	68000010	68000010-044	1977	5195	2487	2708	106Y12M
68000	68000010	68000010-033	2449	7444	3627	3817	106Y12M
68000	68000010	68000010-035	1473	4214	2148	2066	106Y12M
68000	68000010	68000010-060	2279	6120	2954	3166	106Y12M
68000	68000010	68000010-036	2593	7022	3413	3609	106Y12M
68000	68000010	68000010-056	2128	5921	2887	3034	106Y12M
68000	68000010	68000010-071	2540	6980	3427	3553	106Y12M
68000	68000010	68000010-059	5133	10869	5689	5180	106Y12M
68000	68000010	68000010-041	2779	7549	3674	3875	106Y12M
68000	68000010	68000010-058	3810	9985	4831	5154	106Y12M
68000	68000010	68000010-074	3757	10200	4766	5434	106Y12M
68000	68000010	68000010-068	2932	7738	3647	4091	106Y12M
68000	68000130	68000130-001	818	2318	1272	1046	106Y12M
68000	68000130	68000130-006	235	825	441	384	106Y12M
68000	68000130	68000130-005	241	781	443	338	106Y12M
68000	68000130	68000130-007	237	856	439	417	106Y12M
68000	68000130	68000130-010	259	900	504	396	106Y12M
68000	68000130	68000130-008	524	1457	825	632	106Y12M
68000	68000130	68000130-003	251	852	457	395	106Y12M
68000	68000130	68000130-002	559	1641	857	784	106Y12M
68000	68000130	68000130-004	236	663	370	293	106Y12M
